id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
N_E_11,190.00,N2TL_3,5.10,10.00,1.00,301.00,TL2E_0,750.00,13.91,111.00,1524.57,0.00,0,0.00,3.20,0,tripinfo_N_E_11,standard_car,1.03,
E_W_19,247.00,E2TL_0,5.10,10.00,0.00,461.00,TL2W_1,750.00,15.71,214.00,1528.50,95.00,1,0.00,118.10,0,tripinfo_E_W_19,standard_car,1.16,
W_E_33,322.00,W2TL_0,5.10,10.00,0.00,461.00,TL2E_1,750.00,16.20,139.00,1528.50,28.00,1,0.00,44.77,0,tripinfo_W_E_33,standard_car,1.17,
W_E_3,125.00,W2TL_3,5.10,10.00,1.00,462.00,TL2E_0,750.00,14.63,337.00,1528.50,221.00,1,0.00,234.59,0,tripinfo_W_E_3,standard_car,1.08,
E_W_28,303.00,E2TL_0,5.10,10.00,0.00,463.00,TL2W_1,750.00,15.63,160.00,1528.50,47.00,1,0.00,62.46,0,tripinfo_E_W_28,standard_car,1.13,
E_W_4,132.00,E2TL_2,5.10,10.00,0.00,464.00,TL2W_0,750.00,14.01,332.00,1528.50,211.00,1,0.00,224.43,0,tripinfo_E_W_4,standard_car,1.03,
E_W_30,313.00,E2TL_3,5.10,10.00,0.00,464.00,TL2W_3,750.00,16.07,151.00,1528.50,39.00,1,0.00,57.00,0,tripinfo_E_W_30,standard_car,1.18,
W_E_2,123.00,W2TL_3,5.10,10.00,0.00,465.00,TL2E_0,750.00,13.84,342.00,1528.50,220.00,1,0.00,232.45,0,tripinfo_W_E_2,standard_car,1.01,
E_W_31,318.00,E2TL_0,5.10,10.00,0.00,466.00,TL2W_2,750.00,15.74,148.00,1528.50,35.00,1,0.00,52.52,0,tripinfo_E_W_31,standard_car,1.15,
W_E_21,267.00,W2TL_1,5.10,10.00,0.00,467.00,TL2E_0,750.00,13.64,200.00,1528.50,76.00,1,0.00,90.41,0,tripinfo_W_E_21,standard_car,1.01,
W_E_27,294.00,W2TL_2,5.10,10.00,0.00,467.00,TL2E_1,750.00,13.17,173.00,1528.50,44.00,1,0.00,56.88,0,tripinfo_W_E_27,standard_car,0.95,
E_W_1,78.00,E2TL_1,5.10,10.00,0.00,468.00,TL2W_0,750.00,12.82,390.00,1528.50,261.00,1,0.00,272.69,0,tripinfo_E_W_1,standard_car,0.94,
E_W_15,212.00,E2TL_0,5.10,10.00,0.00,469.00,TL2W_1,750.00,12.81,257.00,1528.50,125.00,1,0.00,137.63,0,tripinfo_E_W_15,standard_car,0.93,
W_E_32,322.00,W2TL_2,5.10,10.00,0.00,469.00,TL2E_0,750.00,13.79,147.00,1528.50,23.00,1,0.00,36.98,0,tripinfo_W_E_32,standard_car,1.01,
W_E_36,344.00,W2TL_3,5.10,10.00,0.00,469.00,TL2E_2,750.00,13.16,125.00,1528.50,0.00,0,0.00,11.36,0,tripinfo_W_E_36,standard_car,0.97,
W_E_40,356.00,W2TL_1,5.10,10.00,0.00,469.00,TL2E_1,750.00,13.82,113.00,1528.50,0.00,0,0.00,5.67,0,tripinfo_W_E_40,standard_car,1.03,
E_W_22,273.00,E2TL_2,5.10,10.00,0.00,471.00,TL2W_0,750.00,13.23,198.00,1528.50,70.00,1,0.00,84.88,0,tripinfo_E_W_22,standard_car,0.97,
E_N_17,243.00,E2TL_0,5.10,10.00,0.00,472.00,TL2N_0,750.00,12.61,229.00,1503.93,98.00,1,0.00,113.05,0,tripinfo_E_N_17,standard_car,0.94,
E_W_16,222.00,E2TL_3,5.10,10.00,0.00,474.00,TL2W_0,750.00,11.80,252.00,1528.50,114.00,1,0.00,126.48,0,tripinfo_E_W_16,standard_car,0.88,
E_N_18,244.00,E2TL_2,5.10,10.00,1.00,474.00,TL2N_0,750.00,12.70,230.00,1503.93,98.00,1,0.00,113.69,0,tripinfo_E_N_18,standard_car,0.94,
E_W_5,142.00,E2TL_0,5.10,10.00,0.00,479.00,TL2W_0,750.00,11.23,337.00,1528.50,190.00,1,0.00,203.70,0,tripinfo_E_W_5,standard_car,0.83,
E_W_29,308.00,E2TL_3,5.10,10.00,0.00,479.00,TL2W_1,750.00,12.75,171.00,1528.50,36.00,1,0.00,51.90,0,tripinfo_E_W_29,standard_car,0.93,
E_W_41,364.00,E2TL_0,5.10,10.00,0.00,482.00,TL2W_0,750.00,13.12,118.00,1528.50,0.00,0,0.00,2.56,0,tripinfo_E_W_41,standard_car,0.96,
W_E_51,402.00,W2TL_1,5.10,10.00,0.00,499.00,TL2E_0,750.00,16.07,97.00,1528.50,0.00,0,0.00,2.84,0,tripinfo_W_E_51,standard_car,1.17,
E_W_53,404.00,E2TL_2,5.10,10.00,0.00,507.00,TL2W_0,750.00,14.84,103.00,1528.50,0.00,0,0.00,2.52,0,tripinfo_E_W_53,standard_car,1.10,
W_E_47,385.00,W2TL_1,5.10,10.00,0.00,510.00,TL2E_0,750.00,12.28,125.00,1528.50,0.00,0,0.00,2.63,0,tripinfo_W_E_47,standard_car,0.90,
E_W_52,402.00,E2TL_3,5.10,10.00,0.00,513.00,TL2W_0,750.00,13.67,111.00,1528.50,0.00,0,0.00,2.31,0,tripinfo_E_W_52,standard_car,1.02,
E_W_54,406.00,E2TL_1,5.10,10.00,0.00,519.00,TL2W_0,750.00,13.56,113.00,1528.50,0.00,0,0.00,2.49,0,tripinfo_E_W_54,standard_car,1.00,
W_S_55,411.00,W2TL_1,5.10,10.00,0.00,527.00,TL2S_0,750.00,13.62,116.00,1503.93,0.00,0,0.00,6.15,0,tripinfo_W_S_55,standard_car,1.00,
W_E_58,420.00,W2TL_3,5.10,10.00,0.00,531.00,TL2E_0,750.00,14.08,111.00,1528.50,0.00,0,0.00,2.57,0,tripinfo_W_E_58,standard_car,1.02,
E_W_50,400.00,E2TL_1,5.10,10.00,0.00,532.00,TL2W_0,750.00,11.45,132.00,1528.50,0.00,0,0.00,3.07,0,tripinfo_E_W_50,standard_car,0.85,
E_W_59,420.00,E2TL_3,5.10,10.00,0.00,536.00,TL2W_0,750.00,13.29,116.00,1528.50,0.00,0,0.00,2.39,0,tripinfo_E_W_59,standard_car,0.97,
W_E_56,413.00,W2TL_2,5.10,10.00,0.00,539.00,TL2E_0,750.00,12.11,126.00,1528.50,0.00,0,0.00,2.75,0,tripinfo_W_E_56,standard_car,0.90,
E_W_62,433.00,E2TL_1,5.10,10.00,0.00,545.00,TL2W_0,750.00,14.03,112.00,1528.50,0.00,0,0.00,2.70,0,tripinfo_E_W_62,standard_car,1.02,
W_N_82,499.00,W2TL_3,5.10,10.00,0.00,668.00,TL2N_1,750.00,13.76,169.00,1524.57,46.00,1,0.00,60.29,0,tripinfo_W_N_82,standard_car,1.02,
W_N_94,523.00,W2TL_3,5.10,10.00,0.00,668.00,TL2N_2,750.00,14.96,145.00,1524.57,27.00,1,0.00,43.21,0,tripinfo_W_N_94,standard_car,1.09,
W_N_71,461.00,W2TL_2,5.10,10.00,0.00,669.00,TL2N_0,750.00,13.40,208.00,1524.57,82.00,1,0.00,93.83,0,tripinfo_W_N_71,standard_car,0.97,
W_N_65,444.00,W2TL_0,5.10,10.00,0.00,672.00,TL2N_0,750.00,12.16,228.00,1524.57,91.00,1,0.00,102.61,0,tripinfo_W_N_65,standard_car,0.88,
W_N_115,577.00,W2TL_0,5.10,10.00,0.00,700.00,TL2N_0,750.00,12.76,123.00,1524.57,0.00,0,0.00,2.93,0,tripinfo_W_N_115,standard_car,0.92,
E_S_123,594.00,E2TL_2,5.10,10.00,0.00,705.00,TL2S_0,750.00,13.75,111.00,1524.57,0.00,0,0.00,2.75,0,tripinfo_E_S_123,standard_car,1.02,
W_N_142,640.00,W2TL_3,5.10,10.00,0.00,761.00,TL2N_0,750.00,12.83,121.00,1524.57,0.00,0,0.00,3.00,0,tripinfo_W_N_142,standard_car,0.94,
S_N_37,344.00,S2TL_2,5.10,10.00,0.00,859.00,TL2N_0,750.00,16.16,515.00,1528.50,405.00,1,0.00,421.19,0,tripinfo_S_N_37,standard_car,1.18,
N_W_6,145.00,N2TL_2,5.10,10.00,0.00,862.00,TL2W_0,750.00,14.04,717.00,1503.93,600.00,1,0.00,612.28,0,tripinfo_N_W_6,standard_car,1.05,
N_S_10,188.00,N2TL_1,5.10,10.00,0.00,862.00,TL2S_0,750.00,14.71,674.00,1528.50,558.00,1,0.00,572.49,0,tripinfo_N_S_10,standard_car,1.09,
S_N_0,66.00,S2TL_2,5.10,10.00,0.00,863.00,TL2N_0,750.00,14.32,797.00,1528.50,679.00,1,0.00,692.58,0,tripinfo_S_N_0,standard_car,1.06,
N_S_12,191.00,N2TL_1,5.10,10.00,2.00,863.00,TL2S_1,750.00,14.10,672.00,1528.50,553.00,1,0.00,566.87,0,tripinfo_N_S_12,standard_car,1.05,
N_S_13,202.00,N2TL_3,5.10,10.00,0.00,863.00,TL2S_0,750.00,15.52,661.00,1528.50,546.00,1,0.00,562.97,0,tripinfo_N_S_13,standard_car,1.12,
S_N_38,352.00,S2TL_3,5.10,10.00,0.00,864.00,TL2N_0,750.00,15.11,512.00,1528.50,395.00,1,0.00,412.10,0,tripinfo_S_N_38,standard_car,1.10,
S_N_57,417.00,S2TL_3,5.10,10.00,0.00,864.00,TL2N_1,750.00,15.53,447.00,1528.50,333.00,1,0.00,349.75,0,tripinfo_S_N_57,standard_car,1.14,
N_S_20,250.00,N2TL_3,5.10,10.00,0.00,867.00,TL2S_0,750.00,13.74,617.00,1528.50,494.00,1,0.00,508.05,0,tripinfo_N_S_20,standard_car,1.02,
S_N_46,381.00,S2TL_3,5.10,10.00,0.00,868.00,TL2N_0,750.00,13.69,487.00,1528.50,361.00,1,0.00,376.10,0,tripinfo_S_N_46,standard_car,1.00,
N_S_35,342.00,N2TL_3,5.10,10.00,0.00,870.00,TL2S_0,750.00,13.80,528.00,1528.50,405.00,1,0.00,419.56,0,tripinfo_N_S_35,standard_car,1.02,
N_S_8,185.00,N2TL_3,5.10,10.00,0.00,871.00,TL2S_0,750.00,12.98,686.00,1528.50,556.00,1,0.00,568.65,0,tripinfo_N_S_8,standard_car,0.94,
N_S_43,367.00,N2TL_0,5.10,10.00,0.00,871.00,TL2S_2,750.00,14.03,504.00,1528.50,383.00,1,0.00,397.74,0,tripinfo_N_S_43,standard_car,1.04,
N_S_14,212.00,N2TL_2,5.10,10.00,0.00,872.00,TL2S_1,750.00,13.70,660.00,1528.50,532.00,1,0.00,548.48,0,tripinfo_N_S_14,standard_car,0.99,
S_N_7,146.00,S2TL_1,5.10,10.00,0.00,873.00,TL2N_0,750.00,12.28,727.00,1528.50,589.00,1,0.00,602.03,0,tripinfo_S_N_7,standard_car,0.89,
N_S_112,568.00,N2TL_0,5.10,10.00,0.00,873.00,TL2S_3,750.00,15.05,305.00,1528.50,186.00,1,0.00,204.03,0,tripinfo_N_S_112,standard_car,1.10,
N_S_26,292.00,N2TL_1,5.10,10.00,0.00,874.00,TL2S_1,750.00,12.64,582.00,1528.50,449.00,1,0.00,461.28,0,tripinfo_N_S_26,standard_car,0.92,
S_N_75,471.00,S2TL_3,5.10,10.00,0.00,874.00,TL2N_2,750.00,13.57,403.00,1528.50,274.00,1,0.00,291.18,0,tripinfo_S_N_75,standard_car,0.98,
S_N_64,437.00,S2TL_1,5.10,10.00,0.00,875.00,TL2N_1,750.00,12.70,438.00,1528.50,304.00,1,0.00,320.38,0,tripinfo_S_N_64,standard_car,0.94,
N_S_95,523.00,N2TL_3,5.10,10.00,0.00,875.00,TL2S_2,750.00,14.37,352.00,1528.50,229.00,1,0.00,247.14,0,tripinfo_N_S_95,standard_car,1.06,
S_N_9,186.00,S2TL_3,5.10,10.00,0.00,876.00,TL2N_0,750.00,11.61,690.00,1528.50,549.00,1,0.00,561.05,0,tripinfo_S_N_9,standard_car,0.86,
N_S_23,277.00,N2TL_0,5.10,10.00,0.00,876.00,TL2S_0,750.00,11.90,599.00,1528.50,461.00,1,0.00,474.78,0,tripinfo_N_S_23,standard_car,0.89,
S_N_69,456.00,S2TL_0,5.10,10.00,0.00,876.00,TL2N_2,750.00,13.84,420.00,1528.50,292.00,1,0.00,312.30,0,tripinfo_S_N_69,standard_car,1.02,
S_N_116,584.00,S2TL_3,5.10,10.00,0.00,876.00,TL2N_3,750.00,15.86,292.00,1528.50,175.00,1,0.00,197.73,0,tripinfo_S_N_116,standard_car,1.18,
S_N_48,387.00,S2TL_3,5.10,10.00,0.00,877.00,TL2N_1,750.00,11.84,490.00,1528.50,350.00,1,0.00,364.01,0,tripinfo_S_N_48,standard_car,0.88,
S_N_105,559.00,S2TL_1,5.10,10.00,0.00,877.00,TL2N_3,750.00,14.77,318.00,1528.50,196.00,1,0.00,215.24,0,tripinfo_S_N_105,standard_car,1.07,
N_W_143,643.00,N2TL_2,5.10,10.00,0.00,877.00,TL2W_0,750.00,15.28,234.00,1503.93,118.00,1,0.00,137.57,0,tripinfo_N_W_143,standard_car,1.13,
S_N_44,370.00,S2TL_2,5.10,10.00,0.00,878.00,TL2N_0,750.00,13.32,508.00,1528.50,377.00,1,0.00,401.66,0,tripinfo_S_N_44,standard_car,1.04,
S_N_61,424.00,S2TL_0,5.10,10.00,0.00,878.00,TL2N_2,750.00,13.46,454.00,1528.50,328.00,1,0.00,355.63,0,tripinfo_S_N_61,standard_car,1.12,
N_S_131,612.00,N2TL_0,5.10,10.00,0.00,878.00,TL2S_3,750.00,14.74,266.00,1528.50,145.00,1,0.00,162.41,0,tripinfo_N_S_131,standard_car,1.07,
N_W_156,673.00,N2TL_3,5.10,10.00,0.00,878.00,TL2W_1,750.00,16.23,205.00,1503.93,92.00,1,0.00,111.84,0,tripinfo_N_W_156,standard_car,1.18,
S_N_60,420.00,S2TL_1,5.10,10.00,0.00,879.00,TL2N_0,750.00,13.60,459.00,1528.50,330.00,1,0.00,357.02,0,tripinfo_S_N_60,standard_car,1.08,
S_N_145,645.00,S2TL_3,5.10,10.00,0.00,879.00,TL2N_3,750.00,15.44,234.00,1528.50,116.00,1,0.00,136.89,0,tripinfo_S_N_145,standard_car,1.14,
N_S_25,290.00,N2TL_1,5.10,10.00,0.00,880.00,TL2S_0,750.00,12.01,590.00,1528.50,450.00,1,0.00,463.05,0,tripinfo_N_S_25,standard_car,0.87,
N_S_39,353.00,N2TL_3,5.10,10.00,0.00,880.00,TL2S_1,750.00,12.04,527.00,1528.50,389.00,1,0.00,404.61,0,tripinfo_N_S_39,standard_car,0.90,
S_E_67,446.00,S2TL_3,5.10,10.00,0.00,880.00,TL2E_0,750.00,12.69,434.00,1503.93,299.00,1,0.00,314.51,0,tripinfo_S_E_67,standard_car,0.91,
S_N_78,483.00,S2TL_2,5.10,10.00,0.00,880.00,TL2N_1,750.00,13.66,397.00,1528.50,267.00,1,0.00,287.17,0,tripinfo_S_N_78,standard_car,1.01,
N_S_126,599.00,N2TL_3,5.10,10.00,0.00,880.00,TL2S_3,750.00,14.22,281.00,1528.50,153.00,1,0.00,174.05,0,tripinfo_N_S_126,standard_car,1.03,
S_N_155,670.00,S2TL_0,5.10,10.00,0.00,880.00,TL2N_3,750.00,15.57,210.00,1528.50,94.00,1,0.00,112.02,0,tripinfo_S_N_155,standard_car,1.12,
N_S_34,339.00,N2TL_1,5.10,10.00,0.00,881.00,TL2S_0,750.00,12.84,542.00,1528.50,409.00,1,0.00,431.18,0,tripinfo_N_S_34,standard_car,0.99,
S_N_63,433.00,S2TL_1,5.10,10.00,0.00,881.00,TL2N_0,750.00,13.42,448.00,1528.50,314.00,1,0.00,335.81,0,tripinfo_S_N_63,standard_car,0.99,
S_N_97,527.00,S2TL_2,5.10,10.00,0.00,881.00,TL2N_2,750.00,12.41,354.00,1528.50,216.00,1,0.00,232.10,0,tripinfo_S_N_97,standard_car,0.91,
S_N_85,504.00,S2TL_0,5.10,10.00,0.00,882.00,TL2N_0,750.00,13.27,378.00,1528.50,246.00,1,0.00,265.20,0,tripinfo_S_N_85,standard_car,0.98,
S_N_102,544.00,S2TL_1,5.10,10.00,0.00,882.00,TL2N_1,750.00,13.42,338.00,1528.50,205.00,1,0.00,223.45,0,tripinfo_S_N_102,standard_car,0.97,
S_E_103,548.00,S2TL_0,5.10,10.00,0.00,882.00,TL2E_0,750.00,13.11,334.00,1503.93,202.00,1,0.00,219.77,0,tripinfo_S_E_103,standard_car,0.95,
N_S_24,289.00,N2TL_3,5.10,10.00,0.00,883.00,TL2S_1,750.00,11.08,594.00,1528.50,446.00,1,0.00,459.95,0,tripinfo_N_S_24,standard_car,0.83,
N_S_42,364.00,N2TL_1,5.10,10.00,0.00,883.00,TL2S_0,750.00,14.12,519.00,1528.50,389.00,1,0.00,417.61,0,tripinfo_N_S_42,standard_car,1.09,
S_N_113,570.00,S2TL_3,5.10,10.00,0.00,883.00,TL2N_1,750.00,13.40,313.00,1528.50,184.00,1,0.00,203.68,0,tripinfo_S_N_113,standard_car,1.01,
S_N_138,632.00,S2TL_0,5.10,10.00,0.00,883.00,TL2N_2,750.00,13.94,251.00,1528.50,121.00,1,0.00,140.47,0,tripinfo_S_N_138,standard_car,1.00,
N_W_161,686.00,N2TL_1,5.10,10.00,0.00,883.00,TL2W_0,750.00,14.83,197.00,1503.93,78.00,1,0.00,95.92,0,tripinfo_N_W_161,standard_car,1.08,
N_S_162,690.00,N2TL_3,5.10,10.00,0.00,883.00,TL2S_2,750.00,13.54,193.00,1528.50,67.00,1,0.00,81.69,0,tripinfo_N_S_162,standard_car,0.99,
S_N_183,741.00,S2TL_2,5.10,10.00,0.00,883.00,TL2N_3,750.00,15.03,142.00,1528.50,23.00,1,0.00,40.09,0,tripinfo_S_N_183,standard_car,1.08,
N_S_72,461.00,N2TL_3,5.10,10.00,0.00,884.00,TL2S_1,750.00,11.93,423.00,1528.50,285.00,1,0.00,305.83,0,tripinfo_N_S_72,standard_car,0.94,
N_S_74,471.00,N2TL_1,5.10,10.00,0.00,884.00,TL2S_0,750.00,12.98,413.00,1528.50,279.00,1,0.00,297.79,0,tripinfo_N_S_74,standard_car,0.96,
S_N_119,592.00,S2TL_1,5.10,10.00,0.00,884.00,TL2N_0,750.00,14.70,292.00,1528.50,165.00,1,0.00,188.75,0,tripinfo_S_N_119,standard_car,1.07,
N_S_168,700.00,N2TL_1,5.10,10.00,0.00,884.00,TL2S_3,750.00,13.55,184.00,1528.50,54.00,1,0.00,72.14,0,tripinfo_N_S_168,standard_car,0.98,
N_S_114,571.00,N2TL_2,5.10,10.00,0.00,885.00,TL2S_2,750.00,15.21,314.00,1528.50,186.00,1,0.00,212.74,0,tripinfo_N_S_114,standard_car,1.10,
S_N_120,593.00,S2TL_0,5.10,10.00,0.00,885.00,TL2N_1,750.00,12.74,292.00,1528.50,160.00,1,0.00,174.60,0,tripinfo_S_N_120,standard_car,0.94,
N_S_93,523.00,N2TL_2,5.10,10.00,0.00,886.00,TL2S_1,750.00,12.49,363.00,1528.50,225.00,1,0.00,243.09,0,tripinfo_N_S_93,standard_car,0.92,
N_S_108,562.00,N2TL_2,5.10,10.00,0.00,886.00,TL2S_0,750.00,14.08,324.00,1528.50,194.00,1,0.00,220.23,0,tripinfo_N_S_108,standard_car,1.06,
S_N_148,654.00,S2TL_3,5.10,10.00,0.00,886.00,TL2N_0,750.00,13.12,232.00,1528.50,101.00,1,0.00,117.41,0,tripinfo_S_N_148,standard_car,0.97,
S_N_196,772.00,S2TL_3,5.10,10.00,0.00,886.00,TL2N_2,750.00,13.99,114.00,1528.50,0.00,0,0.00,6.51,0,tripinfo_S_N_196,standard_car,1.03,
N_S_109,562.00,N2TL_0,5.10,10.00,0.00,887.00,TL2S_2,750.00,13.15,325.00,1528.50,190.00,1,0.00,209.68,0,tripinfo_N_S_109,standard_car,0.96,
S_N_193,762.00,S2TL_1,5.10,10.00,0.00,887.00,TL2N_1,750.00,14.74,125.00,1528.50,3.00,1,0.00,21.02,0,tripinfo_S_N_193,standard_car,1.07,
N_S_174,723.00,N2TL_2,5.10,10.00,0.00,888.00,TL2S_0,750.00,12.79,165.00,1528.50,34.00,1,0.00,49.21,0,tripinfo_N_S_174,standard_car,0.96,
N_S_184,744.00,N2TL_1,5.10,10.00,0.00,889.00,TL2S_1,750.00,12.61,145.00,1528.50,11.00,1,0.00,27.46,0,tripinfo_N_S_184,standard_car,0.94,
N_W_186,751.00,N2TL_1,5.10,10.00,0.00,889.00,TL2W_0,750.00,14.75,138.00,1503.93,14.00,1,0.00,37.01,0,tripinfo_N_W_186,standard_car,1.08,
N_S_188,754.00,N2TL_3,5.10,10.00,0.00,889.00,TL2S_0,750.00,13.06,135.00,1528.50,3.00,1,0.00,21.67,0,tripinfo_N_S_188,standard_car,0.97,
S_N_165,697.00,S2TL_3,5.10,10.00,0.00,891.00,TL2N_0,750.00,12.26,194.00,1528.50,56.00,1,0.00,72.71,0,tripinfo_S_N_165,standard_car,0.91,
S_N_158,685.00,S2TL_0,5.10,10.00,0.00,894.00,TL2N_0,750.00,12.61,209.00,1528.50,71.00,1,0.00,87.94,0,tripinfo_S_N_158,standard_car,0.91,
N_W_169,703.00,N2TL_1,5.10,10.00,0.00,894.00,TL2W_0,750.00,12.82,191.00,1503.93,55.00,1,0.00,74.11,0,tripinfo_N_W_169,standard_car,0.94,
S_N_127,599.00,S2TL_1,5.10,10.00,0.00,896.00,TL2N_0,750.00,11.09,297.00,1528.50,147.00,1,0.00,162.64,0,tripinfo_S_N_127,standard_car,0.82,
S_N_146,647.00,S2TL_0,5.10,10.00,1.00,897.00,TL2N_1,750.00,12.00,250.00,1528.50,104.00,1,0.00,125.03,0,tripinfo_S_N_146,standard_car,0.89,
N_S_144,645.00,N2TL_0,5.10,10.00,0.00,901.00,TL2S_0,750.00,9.82,256.00,1528.50,89.00,1,0.00,105.54,0,tripinfo_N_S_144,standard_car,0.73,
N_S_200,788.00,N2TL_3,5.10,10.00,0.00,907.00,TL2S_0,750.00,13.03,119.00,1528.50,0.00,0,0.00,2.59,0,tripinfo_N_S_200,standard_car,0.95,
N_W_205,802.00,N2TL_0,5.10,10.00,0.00,915.00,TL2W_0,750.00,13.79,113.00,1503.93,0.00,0,0.00,5.23,0,tripinfo_N_W_205,standard_car,1.02,
N_S_206,803.00,N2TL_3,5.10,10.00,0.00,916.00,TL2S_0,750.00,13.71,113.00,1528.50,0.00,0,0.00,2.72,0,tripinfo_N_S_206,standard_car,1.00,
S_N_213,821.00,S2TL_1,5.10,10.00,0.00,924.00,TL2N_0,750.00,14.99,103.00,1528.50,0.00,0,0.00,2.79,0,tripinfo_S_N_213,standard_car,1.10,
N_S_208,810.00,N2TL_3,5.10,10.00,0.00,927.00,TL2S_0,750.00,13.24,117.00,1528.50,0.00,0,0.00,2.42,0,tripinfo_N_S_208,standard_car,0.96,
S_N_212,818.00,S2TL_2,5.10,10.00,0.00,931.00,TL2N_0,750.00,13.59,113.00,1528.50,0.00,0,0.00,2.64,0,tripinfo_S_N_212,standard_car,1.00,
N_S_215,827.00,N2TL_0,5.10,10.00,0.00,931.00,TL2S_0,750.00,15.05,104.00,1528.50,0.00,0,0.00,2.62,0,tripinfo_N_S_215,standard_car,1.09,
N_S_217,830.00,N2TL_2,5.10,10.00,0.00,936.00,TL2S_0,750.00,14.69,106.00,1528.50,0.00,0,0.00,2.69,0,tripinfo_N_S_217,standard_car,1.07,
N_S_226,844.00,N2TL_3,5.10,10.00,0.00,937.00,TL2S_1,750.00,17.22,93.00,1528.50,0.00,0,0.00,3.50,0,tripinfo_N_S_226,standard_car,1.24,
S_N_218,833.00,S2TL_0,5.10,10.00,0.00,940.00,TL2N_0,750.00,14.48,107.00,1528.50,0.00,0,0.00,3.01,0,tripinfo_S_N_218,standard_car,1.07,
S_N_223,838.00,S2TL_3,5.10,10.00,0.00,944.00,TL2N_0,750.00,14.32,106.00,1528.50,0.00,0,0.00,2.49,0,tripinfo_S_N_223,standard_car,1.06,
S_N_227,845.00,S2TL_1,5.10,10.00,0.00,948.00,TL2N_0,750.00,15.13,103.00,1528.50,0.00,0,0.00,2.95,0,tripinfo_S_N_227,standard_car,1.11,
S_N_228,848.00,S2TL_2,5.10,10.00,2.00,952.00,TL2N_0,750.00,15.08,104.00,1528.50,0.00,0,0.00,2.64,0,tripinfo_S_N_228,standard_car,1.09,
S_N_214,822.00,S2TL_2,5.10,10.00,0.00,958.00,TL2N_0,750.00,11.42,136.00,1528.50,0.00,0,0.00,3.00,0,tripinfo_S_N_214,standard_car,0.83,
S_E_219,833.00,S2TL_3,5.10,10.00,0.00,959.00,TL2E_0,750.00,12.60,126.00,1503.93,0.00,0,0.00,6.04,0,tripinfo_S_E_219,standard_car,0.91,
N_S_225,843.00,N2TL_0,5.10,10.00,0.00,960.00,TL2S_0,750.00,12.99,117.00,1528.50,0.00,0,0.00,2.71,0,tripinfo_N_S_225,standard_car,0.97,
N_E_45,373.00,N2TL_2,5.10,10.00,0.00,1062.00,TL2E_0,750.00,14.71,689.00,1524.57,572.00,1,0.00,587.53,0,tripinfo_N_E_45,standard_car,1.09,
S_W_70,457.00,S2TL_2,5.10,10.00,0.00,1065.00,TL2W_0,750.00,14.12,608.00,1524.57,486.00,1,0.00,499.65,0,tripinfo_S_W_70,standard_car,1.02,
S_W_73,464.00,S2TL_2,5.10,10.00,0.00,1066.00,TL2W_1,750.00,14.38,602.00,1524.57,482.00,1,0.00,496.62,0,tripinfo_S_W_73,standard_car,1.06,
S_W_87,506.00,S2TL_2,5.10,10.00,0.00,1068.00,TL2W_0,750.00,14.19,562.00,1524.57,441.00,1,0.00,455.63,0,tripinfo_S_W_87,standard_car,1.04,
S_W_122,594.00,S2TL_3,5.10,10.00,0.00,1070.00,TL2W_0,750.00,14.31,476.00,1524.57,354.00,1,0.00,368.79,0,tripinfo_S_W_122,standard_car,1.03,
S_W_154,669.00,S2TL_1,5.10,10.00,0.00,1070.00,TL2W_1,750.00,14.68,401.00,1524.57,282.00,1,0.00,296.98,0,tripinfo_S_W_154,standard_car,1.06,
N_E_128,606.00,N2TL_1,5.10,10.00,0.00,1071.00,TL2E_1,750.00,15.29,465.00,1524.57,347.00,1,0.00,365.74,0,tripinfo_N_E_128,standard_car,1.12,
S_W_157,683.00,S2TL_3,5.10,10.00,0.00,1072.00,TL2W_1,750.00,14.56,389.00,1524.57,269.00,1,0.00,286.03,0,tripinfo_S_W_157,standard_car,1.08,
N_E_96,527.00,N2TL_0,5.10,10.00,0.00,1073.00,TL2E_0,750.00,14.00,546.00,1524.57,420.00,1,0.00,435.86,0,tripinfo_N_E_96,standard_car,1.01,
N_E_135,623.00,N2TL_2,5.10,10.00,0.00,1076.00,TL2E_2,750.00,13.57,453.00,1524.57,327.00,1,0.00,343.32,0,tripinfo_N_E_135,standard_car,1.01,
N_E_49,393.00,N2TL_2,5.10,10.00,0.00,1077.00,TL2E_0,750.00,11.66,684.00,1524.57,541.00,1,0.00,554.27,0,tripinfo_N_E_49,standard_car,0.85,
N_E_91,515.00,N2TL_1,5.10,10.00,0.00,1077.00,TL2E_1,750.00,12.25,562.00,1524.57,424.00,1,0.00,437.94,0,tripinfo_N_E_91,standard_car,0.89,
S_W_229,846.00,S2TL_3,5.10,10.00,0.00,1077.00,TL2W_0,750.00,13.47,231.00,1524.57,105.00,1,0.00,119.78,0,tripinfo_S_W_229,standard_car,0.99,
N_E_233,867.00,N2TL_3,5.10,10.00,0.00,1078.00,TL2E_3,750.00,15.96,211.00,1524.57,95.00,1,0.00,114.52,0,tripinfo_N_E_233,standard_car,1.15,
N_E_220,836.00,N2TL_1,5.10,10.00,0.00,1082.00,TL2E_0,750.00,13.78,246.00,1524.57,120.00,1,0.00,134.56,0,tripinfo_N_E_220,standard_car,1.00,
